timestamp,price,size,side
2019-01-01T02:39:00,135.31,9.75188991,sell
2019-01-01T02:40:00,135.38,272.54246087,buy
2019-01-01T02:41:00,135.39,8.8,buy
2019-01-01T02:42:00,135.41,17.62969474,buy
2019-01-01T02:43:00,135.41,7.2,buy
2019-01-01T02:44:00,135.35,16.3,sell
2019-01-01T02:45:00,135.24,266.45852083,sell
2019-01-01T02:46:00,135.22,26.57176912,buy
2019-01-01T02:47:00,135.04142772,574.8963863600001,sell
2019-01-01T02:48:00,135.04,177.16761381999999,sell
2019-01-01T02:49:00,135.05,104.477867,buy
2019-01-01T02:50:00,135.08,36.477695159999996,buy
2019-01-01T02:51:00,134.93,697.00766422,sell
2019-01-01T02:52:00,134.79,147.78590486000002,sell
2019-01-01T02:53:00,134.77,16.54564843,buy
2019-01-01T02:54:00,134.94,28.45528849,buy
2019-01-01T02:55:00,134.89,19.13643396,buy
2019-01-01T02:56:00,134.98,5.7599104,buy
2019-01-01T02:57:00,135.23365,147.36195706,buy
2019-01-01T02:58:00,135.38,15.88659663,buy
2019-01-01T02:59:00,135.41,1.84842662,buy
2019-01-01T03:00:00,135.49,17.52415152,buy
2019-01-01T03:01:00,135.43,31.854300000000002,buy
2019-01-01T03:02:00,135.43,32.5222,buy
2019-01-01T03:03:00,135.53,33.116365,buy
2019-01-01T03:04:00,135.59,1.97267444,buy
2019-01-01T03:05:00,135.7,48.90599999,buy
2019-01-01T03:06:00,135.62,1.5,buy
2019-01-01T03:07:00,135.59,38.297778,sell
2019-01-01T03:08:00,135.59,30.799999999999997,buy
2019-01-01T03:09:00,135.45,77.42068405,sell
2019-01-01T03:10:00,135.56,55.20683032,buy
2019-01-01T03:11:00,135.57,176.72222444,buy
2019-01-01T03:12:00,135.73,4.9310339,buy
2019-01-01T03:13:00,135.79,102.11604287,buy
2019-01-01T03:14:00,135.93,134.52805035,buy
2019-01-01T03:15:00,136.05,7.660486560000001,buy
2019-01-01T03:16:00,136.03,10.10294463,buy
2019-01-01T03:17:00,136.02,6.33794096,buy
2019-01-01T03:18:00,136.01,5.451,sell
2019-01-01T03:19:00,136.01,1.28007962,buy
2019-01-01T03:20:00,136.04,164.33061389,buy
2019-01-01T03:21:00,136.11,28.380591629999998,sell
2019-01-01T03:22:00,136.1,3.21034051,sell
2019-01-01T03:23:00,136.02,4.98847217,buy
2019-01-01T03:24:00,136.02,12.02796799,buy
2019-01-01T03:25:00,136.02,24.10099999,buy
2019-01-01T03:27:00,136.17,0.243539,buy
2019-01-01T03:28:00,136.11,2.0,buy
2019-01-01T03:29:00,136.03,46.4848,sell
2019-01-01T03:31:00,136.06,27.5,buy
2019-01-01T03:32:00,136.14,137.5,buy
2019-01-01T03:33:00,136.16,25.0,buy
2019-01-01T03:34:00,136.1,5.865088,buy
2019-01-01T03:35:00,136.11,5.86541059,buy
2019-01-01T03:36:00,136.11,31.520000000000003,buy
2019-01-01T03:38:00,136.11,22.27046848,buy
2019-01-01T03:39:00,136.07,16.84899436,sell
2019-01-01T03:40:00,136.01,220.75145627,sell
2019-01-01T03:41:00,136.01,157.33497078,buy
2019-01-01T03:42:00,136.02,7.77101103,buy
2019-01-01T03:43:00,135.93,53.6207986,sell
2019-01-01T03:44:00,135.8,83.85005471,sell
2019-01-01T03:45:00,135.78,10.98502068,sell
2019-01-01T03:46:00,135.76,34.84452118,sell
2019-01-01T03:47:00,135.72,31.99308317,sell
2019-01-01T03:48:00,135.75439341,49.75849447,buy
2019-01-01T03:49:00,135.63,0.50510473,buy
2019-01-01T03:50:00,135.6,1.3462939200000001,sell
2019-01-01T03:51:00,135.63,12.02952553,buy
2019-01-01T03:52:00,135.65,53.850927389999995,buy
2019-01-01T03:53:00,135.69,42.12217251,buy
2019-01-01T03:54:00,135.79,74.04778123,buy
2019-01-01T03:55:00,135.91,17.20480223,buy
2019-01-01T03:56:00,136.02,18.35,buy
2019-01-01T03:57:00,136.06,83.18712961,buy
2019-01-01T03:58:00,136.20073131,69.09521605,buy
2019-01-01T03:59:00,136.28,95.73150151,buy
2019-01-01T04:00:00,136.19,8.47076397,sell
2019-01-01T04:01:00,136.43,70.66501583,buy
2019-01-01T04:02:00,136.27,62.20380781,sell
2019-01-01T04:03:00,136.33,26.14715779,buy
2019-01-01T04:04:00,136.4,296.39316491,buy
2019-01-01T04:05:00,136.53,51.02748896,buy
2019-01-01T04:06:00,136.64,10.855407660000001,buy
2019-01-01T04:07:00,136.9,20.59940479,buy
2019-01-01T04:08:00,137.17678638,1664.19034334,buy
2019-01-01T04:09:00,138.69,5152.56688743,buy
2019-01-01T04:10:00,138.48381649,2900.58608121,sell
2019-01-01T04:11:00,138.06,1851.56453933,sell
2019-01-01T04:12:00,138.21,432.9594542,buy
2019-01-01T04:13:00,138.6,367.9244175,buy
2019-01-01T04:14:00,138.96,321.52085783,buy
2019-01-01T04:15:00,138.68,740.12726925,sell
2019-01-01T04:16:00,138.28,281.94211004,sell
2019-01-01T04:17:00,138.16,113.90776563,sell
2019-01-01T04:18:00,138.2,89.485,buy
2019-01-01T04:19:00,138.2,55.6,sell
2019-01-01T04:20:00,139.33,2240.39101801,buy
2019-01-01T04:21:00,138.8,1408.15985136,sell
2019-01-01T04:22:00,138.62,312.20479993,sell
2019-01-01T04:23:00,138.5,46.70404089,buy
2019-01-01T04:24:00,137.9,173.683712,sell
2019-01-01T04:25:00,138.01,773.54361855,buy
2019-01-01T04:26:00,138.07,50.804585589999995,buy
2019-01-01T04:27:00,137.99,20.85,sell
2019-01-01T04:28:00,137.91,43.56092057,sell
2019-01-01T04:29:00,137.94,96.10996796,buy
2019-01-01T04:30:00,137.96,190.15868306,buy
2019-01-01T04:31:00,137.91,46.29576956,buy
2019-01-01T04:32:00,137.9,7.35467,buy
2019-01-01T04:33:00,137.9,17.96125282,sell
2019-01-01T04:34:00,137.72,39.67795315,sell
2019-01-01T04:35:00,137.7,44.80289997,sell
2019-01-01T04:36:00,137.7,16.98739001,sell
2019-01-01T04:37:00,137.7,128.9781,sell
2019-01-01T04:38:00,137.7,43.40673845,sell
2019-01-01T04:40:00,137.7,177.71710000000002,sell
2019-01-01T04:41:00,137.69,46.352857109999995,sell
2019-01-01T04:42:00,137.68761894,1.0,buy
2019-01-01T04:43:00,137.53,33.14102694,sell
2019-01-01T04:44:00,137.25,110.14502302,sell
2019-01-01T04:45:00,137.35,80.13154174,buy
2019-01-01T04:46:00,137.29,72.384179,sell
2019-01-01T04:48:00,137.28021093,28.77971224,buy
2019-01-01T04:49:00,137.63,7.221495109999999,buy
2019-01-01T04:50:00,137.65883584,52.38896982,buy
2019-01-01T04:51:00,137.38,28.41824793,sell
2019-01-01T04:52:00,137.38,2.3,buy
2019-01-01T04:53:00,137.48,70.39284507,buy
2019-01-01T04:54:00,137.18,48.25831942,sell
2019-01-01T04:55:00,137.18,6.91799999,sell
2019-01-01T04:56:00,137.3,94.98549388,buy
2019-01-01T04:57:00,137.24,5.59234369,buy
2019-01-01T04:58:00,137.25,23.81315,buy
2019-01-01T04:59:00,137.21,3.0,buy
2019-01-01T05:00:00,137.22,26.01778013,buy
2019-01-01T05:01:00,137.32,17.235192520000002,buy
2019-01-01T05:02:00,137.32,1.7143,buy
2019-01-01T05:04:00,137.32,5.70325869,buy
2019-01-01T05:05:00,137.37,118.56341765,buy
2019-01-01T05:06:00,137.36,6.940235,buy
2019-01-01T05:08:00,137.36,2.5,buy
2019-01-01T05:09:00,137.35,1.0,buy
2019-01-01T05:10:00,137.34,2.818,buy
2019-01-01T05:11:00,137.35,5.386,buy
2019-01-01T05:12:00,137.35,0.5844,buy
2019-01-01T05:13:00,137.35,30.0,buy
2019-01-01T05:14:00,137.35,2.18212314,buy
2019-01-01T05:15:00,137.35,5.0,buy
2019-01-01T05:16:00,137.35,2.02,buy
2019-01-01T05:18:00,137.35,2.78745026,buy
2019-01-01T05:20:00,137.35,57.86567782,buy
2019-01-01T05:21:00,137.41,43.88682268,buy
2019-01-01T05:22:00,137.6,63.58561987,buy
2019-01-01T05:23:00,137.6,29.25,buy
2019-01-01T05:24:00,137.6,5.22554421,buy
2019-01-01T05:25:00,137.59,5.16608503,sell
2019-01-01T05:26:00,137.59,1.6019100000000002,buy
2019-01-01T05:27:00,137.6,5.3759999999999994,buy
2019-01-01T05:28:00,137.6,3.0705234,buy
2019-01-01T05:29:00,137.59,11.17847213,sell
2019-01-01T05:30:00,137.59,69.80251750000001,buy
2019-01-01T05:31:00,137.64,333.50938639,buy
2019-01-01T05:32:00,137.64,8.376,sell
2019-01-01T05:33:00,137.64,1.5,buy
2019-01-01T05:36:00,137.63,3.6358152,sell
2019-01-01T05:37:00,137.64,22.27,buy
2019-01-01T05:38:00,137.63588887,6.13599999,buy
2019-01-01T05:39:00,137.63588887,1.64189973,buy
2019-01-01T05:40:00,137.64,8.24699998,buy
2019-01-01T05:41:00,137.63588887,0.4,buy
2019-01-01T05:43:00,137.63,0.5844,buy
2019-01-01T05:44:00,137.64,5.375,buy
2019-01-01T05:45:00,137.63,0.2,buy
2019-01-01T05:46:00,137.63,3.72151933,buy
2019-01-01T05:47:00,137.64,39.1519557,buy
2019-01-01T05:48:00,137.64,23.1647,buy
2019-01-01T05:49:00,137.63,6.0,buy
2019-01-01T05:50:00,137.59,205.0,sell
2019-01-01T05:52:00,137.6,10.0,buy
2019-01-01T05:53:00,137.6,10.0,buy
2019-01-01T05:54:00,137.59,14.11176167,sell
2019-01-01T05:55:00,137.6,12.91099998,buy
2019-01-01T05:56:00,137.59,3.86319894,buy
2019-01-01T05:57:00,137.59639884,8.7997384,sell
2019-01-01T05:58:00,137.59,2.08074222,sell
2019-01-01T05:59:00,137.6,7.13752299,buy
2019-01-01T06:00:00,137.6,0.26281737,buy
2019-01-01T06:02:00,137.6,0.33184156,buy
2019-01-01T06:04:00,137.6,4.0,buy
2019-01-01T06:05:00,137.69,83.74023542,buy
2019-01-01T06:06:00,137.7,8.49777885,buy
2019-01-01T06:07:00,137.69677159,0.5805,buy
2019-01-01T06:09:00,137.69,3.0,buy
2019-01-01T06:10:00,137.7,6.86699999,buy
2019-01-01T06:11:00,137.61,220.97599994,sell
2019-01-01T06:15:00,137.69,0.60309024,buy
2019-01-01T06:18:00,137.7,891.7324152,buy
2019-01-01T06:19:00,137.7,5.374,buy
2019-01-01T06:20:00,137.73,104.93517778,buy
2019-01-01T06:21:00,137.82,106.83396507,buy
2019-01-01T06:22:00,137.81,6.5006268899999995,sell
2019-01-01T06:24:00,137.82,209.493865,buy
2019-01-01T06:25:00,137.83,6.145,buy
2019-01-01T06:26:00,137.82,24.53098373,sell
2019-01-01T06:27:00,137.83,5.37,buy
2019-01-01T06:28:00,137.83,63.0,buy
2019-01-01T06:30:00,137.82,17.108106,sell
2019-01-01T06:31:00,137.82744058,2.0,buy
2019-01-01T06:32:00,137.82,205.37,sell
2019-01-01T06:34:00,137.87,54.571311460000004,buy
2019-01-01T06:36:00,137.87,3.27915948,buy
2019-01-01T06:37:00,138.0,40.346350130000005,buy
2019-01-01T06:38:00,137.91,27.17770575,sell
2019-01-01T06:39:00,137.92,5.9639999999999995,buy
2019-01-01T06:40:00,137.92,1.2779,buy
2019-01-01T06:41:00,137.98,53.0,buy
2019-01-01T06:42:00,138.0,0.25,buy
2019-01-01T06:43:00,138.0,57.47220351,buy
2019-01-01T06:44:00,137.8,3288.04463,sell
2019-01-01T06:45:00,137.78796105,48.89783409,sell
2019-01-01T06:46:00,137.8,82.46336733999999,buy
2019-01-01T06:47:00,137.91,760.57520083,buy
2019-01-01T06:48:00,137.93,68.37926181,sell
2019-01-01T06:50:00,137.93,10.0,buy
2019-01-01T06:51:00,137.99,14.13072814,buy
2019-01-01T06:52:00,138.15,14.68491051,buy
2019-01-01T06:53:00,138.04,70.16734552,sell
2019-01-01T06:54:00,138.09,318.45932647,buy
2019-01-01T06:56:00,138.12,34.59998648,buy
2019-01-01T06:57:00,138.02,13.24099999,buy
2019-01-01T06:58:00,138.12,125.666873,buy
2019-01-01T06:59:00,138.12,31.39,buy
2019-01-01T07:00:00,138.32,145.30850136,buy
2019-01-01T07:01:00,138.36,141.47855066,buy
2019-01-01T07:02:00,138.37,1.63988956,buy
2019-01-01T07:03:00,138.36,26.644000000000002,sell
2019-01-01T07:04:00,138.36,1.78675,buy
2019-01-01T07:05:00,138.36,0.995,buy
2019-01-01T07:08:00,138.37,9.01796643,buy
2019-01-01T07:09:00,138.37,33.28758843,buy
2019-01-01T07:10:00,138.37,32.353,buy
2019-01-01T07:11:00,138.37,16.88399998,buy
2019-01-01T07:12:00,138.39,1.2802738500000002,buy
2019-01-01T07:13:00,138.4,49.715,buy
2019-01-01T07:14:00,138.4,7.40032041,buy
2019-01-01T07:15:00,138.88,228.82515992,buy
2019-01-01T07:16:00,138.62,313.94153159,sell
2019-01-01T07:17:00,138.4,531.29757574,sell
2019-01-01T07:18:00,138.24,859.94551223,sell
2019-01-01T07:19:00,138.11,565.17663134,sell
2019-01-01T07:20:00,138.18,85.00952131,sell
2019-01-01T07:21:00,138.15,64.19877358,sell
2019-01-01T07:22:00,137.93,557.84744882,sell
2019-01-01T07:23:00,138.19,134.03031042,buy
2019-01-01T07:24:00,138.43,257.48965176,buy
2019-01-01T07:25:00,138.46,235.98889327,buy
2019-01-01T07:26:00,138.47,129.081281,buy
2019-01-01T07:27:00,138.53,173.19132816,buy
2019-01-01T07:28:00,138.44,128.07278426,sell
2019-01-01T07:29:00,138.23,80.3,sell
2019-01-01T07:30:00,138.23,18.72622699,sell
2019-01-01T07:31:00,138.23,0.4,buy
2019-01-01T07:32:00,138.24,32.87841607,buy
2019-01-01T07:33:00,138.2,50.2,sell
2019-01-01T07:34:00,138.2,31.50971785,buy
2019-01-01T07:35:00,138.18,18.54228065,sell
2019-01-01T07:37:00,138.01,142.76634514,sell
2019-01-01T07:38:00,138.01,116.21233962,buy
2019-01-01T07:39:00,137.97,325.0,sell
2019-01-01T07:40:00,137.98,11.20099999,buy
2019-01-01T07:41:00,137.93,14.76999998,buy
2019-01-01T07:42:00,137.92,44.9,buy
2019-01-01T07:44:00,137.92,538.6143623400001,buy
2019-01-01T07:45:00,137.9,12.51107943,sell
2019-01-01T07:46:00,138.25,245.56202084,buy
2019-01-01T07:47:00,138.21,15.57586251,buy
2019-01-01T07:48:00,138.21,10.56052051,buy
2019-01-01T07:49:00,138.19,21.73859278,sell
2019-01-01T07:50:00,138.19,10.63833761,buy
2019-01-01T07:51:00,138.19,37.337373,sell
2019-01-01T07:52:00,138.19,0.8,buy
2019-01-01T07:53:00,138.5,153.896656,buy
2019-01-01T07:54:00,138.6,1074.22851298,buy
2019-01-01T07:55:00,138.6,284.98281747,sell
2019-01-01T07:56:00,138.6,922.59136419,sell
2019-01-01T07:57:00,138.5,151.81257023,sell
2019-01-01T07:58:00,138.51,46.0,buy
2019-01-01T07:59:00,138.5,14.502237019999999,buy
2019-01-01T08:00:00,138.45,148.99323833,sell
2019-01-01T08:01:00,138.96,424.94276186,buy
2019-01-01T08:02:00,139.0,5415.899431899999,buy
2019-01-01T08:03:00,138.92,610.61118347,sell
2019-01-01T08:04:00,139.0,212.72343114,buy
2019-01-01T08:05:00,138.9,375.28054456,sell
2019-01-01T08:06:00,138.8,40.36893577,sell
2019-01-01T08:07:00,138.7,165.26973145,sell
2019-01-01T08:08:00,138.75,493.50498546,buy
2019-01-01T08:09:00,138.72,155.85036035,sell
2019-01-01T08:10:00,138.9,430.45673444,buy
2019-01-01T08:11:00,138.9,596.1330242199999,sell
2019-01-01T08:12:00,138.91,455.68005648,buy
2019-01-01T08:13:00,138.9,244.74200803,sell
2019-01-01T08:14:00,138.9,150.13635286,buy
2019-01-01T08:15:00,138.91,104.49806012,buy
2019-01-01T08:16:00,139.0,766.65241526,buy
2019-01-01T08:17:00,139.09,45.88812436,buy
2019-01-01T08:18:00,139.06504245,624.9043764,sell
2019-01-01T08:19:00,139.25,312.47541684,buy
2019-01-01T08:20:00,139.25,79.66577,buy
2019-01-01T08:21:00,140.3877241,5534.60741249,buy
2019-01-01T08:22:00,140.0,5794.82888381,sell
2019-01-01T08:23:00,140.01,1884.31933743,buy
2019-01-01T08:24:00,140.0,272.35324581,sell
2019-01-01T08:25:00,140.0,798.95187006,sell
2019-01-01T08:26:00,140.0,461.09259121,sell
2019-01-01T08:27:00,140.013578,42.11402813,buy
2019-01-01T08:28:00,140.07,227.61448552,buy
2019-01-01T08:29:00,140.14,698.63624569,buy
2019-01-01T08:30:00,140.31,1449.04537084,buy
2019-01-01T08:31:00,140.08,342.66281324,sell
2019-01-01T08:32:00,140.0,1367.2223019,sell
2019-01-01T08:33:00,140.0,413.20677909,buy
2019-01-01T08:34:00,140.0,128.93613063,buy
2019-01-01T08:35:00,140.0,202.88114946,buy
2019-01-01T08:36:00,140.0,798.46840901,buy
2019-01-01T08:37:00,140.0,611.95398353,buy
2019-01-01T08:38:00,140.01,795.0130970600001,buy
2019-01-01T08:39:00,140.0,438.24258747,sell
2019-01-01T08:40:00,140.02,425.95707795,buy
2019-01-01T08:41:00,140.23,833.67862185,buy
2019-01-01T08:42:00,140.12,97.06482267999999,sell
2019-01-01T08:43:00,140.13,24.698554,buy
2019-01-01T08:44:00,140.19,137.16614282999998,buy
2019-01-01T08:45:00,140.23,194.79797897999998,buy
2019-01-01T08:46:00,140.23,76.5336031,sell
2019-01-01T08:47:00,140.23265973,101.47359349,buy
2019-01-01T08:48:00,140.42,163.15084243,buy
2019-01-01T08:49:00,140.5,397.33322405,buy
2019-01-01T08:50:00,140.59,272.05096233,buy
2019-01-01T08:51:00,140.83,231.64340698,buy
2019-01-01T08:52:00,140.41,241.17750608,sell
2019-01-01T08:53:00,140.29,247.49501815,sell
2019-01-01T08:54:00,140.34,48.73807648,buy
2019-01-01T08:55:00,140.19,72.32630758,sell
2019-01-01T08:56:00,140.24,160.58003127,buy
2019-01-01T08:57:00,140.17,29.32992935,sell
2019-01-01T08:58:00,140.1,78.12434657,buy
2019-01-01T08:59:00,140.02,76.95472078,sell
2019-01-01T09:00:00,140.25,295.52087595,buy
2019-01-01T09:01:00,140.17,636.52837672,sell
2019-01-01T09:02:00,140.15,104.18234555,sell
2019-01-01T09:03:00,140.01,1027.87666739,sell
2019-01-01T09:04:00,140.0,222.64527873,buy
2019-01-01T09:05:00,140.0,150.72045697,buy
2019-01-01T09:06:00,140.0,387.54864057000003,buy
2019-01-01T09:07:00,140.0,80.21144134,buy
2019-01-01T09:08:00,140.0,66.288656,buy
2019-01-01T09:09:00,140.01,1314.77283399,buy
2019-01-01T09:10:00,140.0,1104.01780683,sell
2019-01-01T09:11:00,139.48,3120.12909025,sell
2019-01-01T09:12:00,139.34,130.03071387,sell
2019-01-01T09:13:00,139.35,4.740237329999999,buy
2019-01-01T09:14:00,139.5,112.76209512999999,buy
2019-01-01T09:15:00,139.52114295,6.86122947,buy
2019-01-01T09:16:00,139.55941902,44.52603596,sell
2019-01-01T09:17:00,139.55941902,0.71582111,buy
2019-01-01T09:18:00,139.54,80.2,sell
2019-01-01T09:19:00,139.55941902,21.342202999999998,buy
2019-01-01T09:21:00,139.55941902,23.764,buy
2019-01-01T09:22:00,139.64,12.997,buy
2019-01-01T09:23:00,139.73,115.627265,buy
2019-01-01T09:24:00,139.72,5.2,buy
2019-01-01T09:25:00,139.78,6.605,buy
2019-01-01T09:26:00,139.78,25.81347834,buy
2019-01-01T09:27:00,139.67,35.647335,sell
2019-01-01T09:28:00,139.53,58.784255619999996,sell
2019-01-01T09:29:00,139.77,69.4,buy
2019-01-01T09:31:00,139.76400496,0.71474561,buy
2019-01-01T09:32:00,139.6,34.12055036,sell
2019-01-01T09:33:00,139.6,40.95311489,buy
2019-01-01T09:35:00,139.55,17.22431815,sell
2019-01-01T09:36:00,139.22,179.87412878,sell
2019-01-01T09:37:00,139.46,34.49153454,buy
2019-01-01T09:38:00,139.44,49.5956016,buy
2019-01-01T09:39:00,139.43,30.34978798,buy
2019-01-01T09:40:00,139.23,14.80815187,sell
2019-01-01T09:41:00,139.03,92.4709717,sell
2019-01-01T09:42:00,139.09,15.55132,sell
2019-01-01T09:43:00,139.0,153.51726761,sell
2019-01-01T09:44:00,139.01,25.35371099,buy
2019-01-01T09:45:00,139.39,734.58140093,buy
